sent_id,subject,relation,object,high_fidelity(sim>=90),correctness_%,correctness,completeness_of_sentence,minimality,accuracy_%
483,The Aston Martin V8,is Queen Elizabeth II succeeded by,the Aston Martin Virage,True,97.5,0.975,0.895,0.667,84.6
483,The Aston Martin V8,"are, are along, along with",Aston Martin DBS,False,86.4,0.864,0.895,0.714,82.4
483,Aston Martin,"Aston Martin DBS manufatured are related types, related types of",transportation,False,68.5,0.685,0.895,0.69,75.7
484,Aston Martin,manufactures,the Aston Martin DBS which is related to the Aston Martin Virage,True,93.8,0.938,0.875,0.583,79.9
484,the Aston Martin DBS,is related,which,True,100.0,1.0,0.875,0.806,89.4
484,the Aston Martin DBS,related to,the Aston Martin Virage,False,89.9,0.899,0.875,0.722,83.2
484,The latter car,succeeded,the Aston Martin V8 which is assembled in the United Kingdom which is led by Elizabeth II,True,98.4,0.984,0.875,0.417,75.9
484,the Aston Martin V8,is assembled in,which,True,100.0,1.0,0.875,0.778,88.4
484,the Aston Martin V8,assembled in,the United Kingdom which is led by Elizabeth II,True,98.0,0.98,0.875,0.583,81.3
484,the United Kingdom which is led by Elizabeth II,is led by,Elizabeth II,True,96.7,0.967,0.875,0.611,81.8
484,the United Kingdom,is led,which,True,100.0,1.0,0.875,0.833,90.3
484,Aston Martin,manufactures,the Aston Martin DBS,True,100.0,1.0,0.875,0.806,89.4
484,Aston Martin,"related, related to",the Aston Martin Virage,False,77.1,0.771,0.875,0.75,79.9
484,The latter car,succeeded,the Aston Martin V8,True,100.0,1.0,0.875,0.778,88.4
484,The latter car,"assembled, assembled in",the United Kingdom,False,88.4,0.884,0.875,0.75,83.6
484,The latter car,led by,Elizabeth II,True,95.4,0.954,0.875,0.806,87.8
485,"Aston Mastin DBS, made by Aston Martin,",made by,Aston Martin,True,100.0,1.0,0.875,0.645,84.0
485,Aston Mastin DBS,is related to,"Aston Mastin DBS, made by Aston Martin,",True,95.9,0.959,0.875,0.581,80.5
485,Aston Mastin DBS,related to,"the Aston Martin Virage, which succeeded the Aston Martin V8",True,96.8,0.968,0.875,0.516,78.6
485,the Aston Martin Virage,succeeded,the Aston Martin V8,False,89.2,0.892,0.875,0.71,82.6
485,The V8,assembled in,the,True,100.0,1.0,0.875,0.839,90.5
485,Aston Mastin DBS,Aston Mastin DBS made by,Aston Martin,True,93.1,0.931,0.875,0.677,82.8
485,Aston Mastin DBS,"related, related to",the Aston Martin Virage,False,77.3,0.773,0.875,0.677,77.5
485,Aston Mastin DBS,succeeded,the Aston Martin V8,True,94.7,0.947,0.875,0.742,85.5
485,The V8,"assembled, assembled in",the,False,77.6,0.776,0.875,0.806,81.9
485,Elizabeth II,assembled led,United Kingdom,False,82.9,0.829,0.875,0.806,83.7
486,the United States,is,the Atlas II (3.04 m diameter),True,96.7,0.967,0.87,0.677,83.8
486,the Atlas II,is,3.04 m diameter,False,62.2,0.622,0.87,0.774,75.5
486,Spaceport Florida Launch Complex,Spaceport Florida Launch Complex,36.,True,100.0,1.0,0.87,0.71,86.0
486,Vandenberg Air Force Base,Spaceport Florida Launch Complex,36.,True,100.0,1.0,0.87,0.71,86.0
486,"March 16, 1998 was","sent From, sent from","March 16, 1998",True,90.3,0.903,0.87,0.645,80.6
487,The Atlas II,is from,the United States,True,100.0,1.0,0.913,0.789,90.1
487,The Atlas II,is to launched from,the Vandenberg Air Force Base and the Spaceport Florida Launch Complex 36,True,96.8,0.968,0.913,0.5,79.4
487,the Spaceport Florida Launch Complex,the Spaceport Florida Launch Complex,36,True,96.0,0.96,0.913,0.711,86.1
487,the Vandenberg Air Force Base,the Spaceport Florida Launch Complex,36,True,97.6,0.976,0.913,0.711,86.7
487,It,is,3.04 m in diameter,True,100.0,1.0,0.913,0.842,91.8
487,It,took on,its final flight,True,100.0,1.0,0.913,0.842,91.8
487,The Atlas II,took on,its final flight,True,100.0,1.0,0.913,0.789,90.1
487,The Atlas II,is to took on,16 March 1998,False,88.9,0.889,0.913,0.737,84.6
487,It,is to took on,16 March 1998,False,84.6,0.846,0.913,0.789,84.9
487,The Atlas II,is,3.04 m in diameter,True,100.0,1.0,0.913,0.789,90.1
487,The Atlas II,"is, is from",the United States,True,94.4,0.944,0.913,0.763,87.3
487,The Atlas II,"is launched, launched from",the Vandenberg Air Force Base the Spaceport Florida Launch Complex,True,94.6,0.946,0.913,0.553,80.4
487,It,"is 3.04 m, 3.04 m in",diameter,True,94.1,0.941,0.913,0.789,88.1
487,It,is took,its final flight,True,100.0,1.0,0.913,0.842,91.8
487,It,took on,16 March 1998,False,88.4,0.884,0.913,0.842,88.0
488,The Atlas II,was launched at,"The Atlas II, from the united States",False,89.1,0.891,0.864,0.581,77.9
488,The Atlas II,launched at,the Spaceport Florida Launch Complex 36 and Vandenberg Air Force Base,True,95.3,0.953,0.864,0.484,76.7
488,its final flight,was,"March 16, 1998",True,92.3,0.923,0.864,0.774,85.4
488,The Atlas II,"launched, The Atlas II from",the united States,False,67.7,0.677,0.864,0.645,72.9
488,The Atlas II,"launched, launched at",the Spaceport Florida Launch Complex Vandenberg Air Force Base,False,89.3,0.893,0.864,0.516,75.8
488,The Atlas II,m in,diameter,False,63.2,0.632,0.864,0.806,76.7
489,Audi A1 hatchback,is,"a supermini vehicle made in Brussels, Belgium",True,93.5,0.935,0.867,0.542,78.1
489,a supermini vehicle,made in in,"Brussels, Belgium",True,90.2,0.902,0.867,0.667,81.2
489,a supermini vehicle,made in,"Brussels, Belgium",True,90.2,0.902,0.867,0.708,82.6
489,Brussels,is,Belgium,False,26.8,0.268,0.867,0.875,67.0
489,It,contains,a 1.2 l front engine with a front wheel drive layout,True,93.3,0.933,0.867,0.458,75.3
489,Audi A1 hatchback,"is a supermini vehicle, a supermini vehicle made, made in",Brussels,False,80.0,0.8,0.867,0.417,69.5
489,It,contains,Belgium,False,73.3,0.733,0.867,0.875,82.5
489,It,contains,a 1.2 l front engine,True,100.0,1.0,0.867,0.708,85.8
489,It,a 1.2 l front engine with,a front wheel drive layout,True,92.0,0.92,0.867,0.5,76.2
490,The Audi A1,is,a hatchback belonging to the supermini class,True,94.2,0.942,0.867,0.593,80.1
490,a hatchback,belonging to,the supermini class,True,92.7,0.927,0.867,0.741,84.5
490,a hatchback,belonging,the supermini class,True,92.1,0.921,0.867,0.778,85.5
490,It,has,"a 1.2 litre engine, a front-engine with front-wheel-drive",True,100.0,1.0,0.867,0.63,83.2
490,It,has to assembled in,"Brussels, Belgium",False,88.9,0.889,0.867,0.741,83.2
490,It,is assembled in,"Brussels, Belgium",False,87.5,0.875,0.867,0.778,84.0
490,a 1.2 litre engine,is,a front-engine with front-wheel-drive,True,93.5,0.935,0.867,0.667,82.3
490,Brussels,is,Belgium,False,22.1,0.221,0.867,0.889,65.9
490,The Audi A1,"is a hatchback, a hatchback belonging, belonging to",the supermini class,False,77.8,0.778,0.867,0.481,70.9
490,It,has,a 1.2 litre engine,False,83.7,0.837,0.867,0.778,82.7
490,It,a front-engine with,a front-engine,True,100.0,1.0,0.867,0.778,88.2
490,It,has assembled,front-wheel-drive,True,100.0,1.0,0.867,0.852,90.6
490,It,assembled in,Brussels,False,76.9,0.769,0.867,0.852,82.9
491,The Audi A1,is,"a supermini hatchback assembled in Brussels, Belgium",True,93.7,0.937,0.846,0.5,76.1
491,a supermini hatchback,assembled in in,"Brussels, Belgium",True,91.7,0.917,0.846,0.636,80.0
491,a supermini hatchback,assembled in,"Brussels, Belgium",True,91.7,0.917,0.846,0.682,81.5
491,Brussels,is,Belgium,False,25.0,0.25,0.846,0.864,65.3
491,It,has,a front-engine with front-wheel-drive and a 1.2 litre engine,True,94.3,0.943,0.846,0.5,76.3
491,It,has,a 1.2 litre engine,False,83.7,0.837,0.846,0.727,80.3
491,The Audi A1,"is a supermini hatchback, a supermini hatchback assembled, assembled in",Brussels,False,76.0,0.76,0.846,0.364,65.7
491,It,has,Belgium,False,60.0,0.6,0.846,0.864,77.0
491,It,has,a front-engine,True,100.0,1.0,0.846,0.818,88.8
491,It,a front-engine with,front-wheel-drive,True,100.0,1.0,0.846,0.773,87.3
492,Douglas R. Oberhelman,is,the key person at Caterpillar Inc which was founded in the US and located in Illinois,True,95.4,0.954,0.895,0.394,74.8
492,the key person,was founded in,which,True,100.0,1.0,0.895,0.788,89.4
492,the key person,founded in,the US,True,100.0,1.0,0.895,0.788,89.4
492,the key person,located in,Illinois,False,84.7,0.847,0.895,0.818,85.3
492,which,located in,Illinois,False,78.0,0.78,0.895,0.879,85.1
492,The company,provides,the engine power,True,100.0,1.0,0.895,0.818,90.4
492,The company,provides,the AIDAluna owned by AIDA Cruises,True,91.5,0.915,0.895,0.727,84.6
492,the AIDAluna owned by AIDA Cruises,owned by,AIDA Cruises,False,86.7,0.867,0.895,0.697,82.0
492,Douglas R. Oberhelman,"is the key person, the key person at",Caterpillar Inc,True,93.5,0.935,0.895,0.606,81.2
492,Douglas R. Oberhelman,"founded, founded in",the US,False,89.7,0.897,0.895,0.758,85.0
492,Douglas R. Oberhelman,"founded located, located in",Illinois,False,81.6,0.816,0.895,0.758,82.3
492,The company,provides,the engine power,True,100.0,1.0,0.895,0.818,90.4
492,The company,provides to,the AIDAluna,True,100.0,1.0,0.895,0.818,90.4
492,The company,the AIDAluna owned by,AIDA Cruises,False,89.5,0.895,0.895,0.758,84.9
493,Douglas R Oberhelman,is,a key person at Caterpillar Inc. which was founded in the United States and is located in Illinois,True,96.0,0.96,0.882,0.29,71.1
493,a key person,was founded in,which,True,100.0,1.0,0.882,0.774,88.5
493,a key person,founded in,the United States,True,100.0,1.0,0.882,0.742,87.5
493,a key person,is located in,Illinois,False,85.2,0.852,0.882,0.774,83.6
493,which,is located in,Illinois,False,80.9,0.809,0.882,0.839,84.3
493,The company,powers,the AIDAluna owned by AIDA Cruises,True,91.1,0.911,0.882,0.71,83.4
493,the AIDAluna owned by AIDA Cruises,owned by,AIDA Cruises,False,86.7,0.867,0.882,0.677,80.9
493,Douglas R Oberhelman,"is a key person, a key person at",Caterpillar Inc.,True,93.3,0.933,0.882,0.581,79.9
493,Douglas R Oberhelman,"founded, founded in",the United States,True,91.6,0.916,0.882,0.71,83.6
493,Douglas R Oberhelman,"founded located, located in",Illinois,False,81.2,0.812,0.882,0.742,81.2
493,The company,powers,the AIDAluna,True,100.0,1.0,0.882,0.839,90.7
493,The company,the AIDAluna owned by,AIDA Cruises,False,89.5,0.895,0.882,0.742,84.0
494,Douglas R Oberhelman,is,a key person at Caterpillar Inc. which was founded in the United States and is located in Illinois,True,96.0,0.96,0.882,0.333,72.5
494,a key person,was founded in,which,True,100.0,1.0,0.882,0.788,89.0
494,a key person,founded in,the United States,True,100.0,1.0,0.882,0.758,88.0
494,a key person,is located in,Illinois,False,85.2,0.852,0.882,0.788,84.1
494,which,is located in,Illinois,False,80.9,0.809,0.882,0.848,84.6
494,It,provides,the power,True,100.0,1.0,0.882,0.879,92.0
494,It,provides,to the AIDAluna owned by AIDA Cruises,True,91.1,0.911,0.882,0.727,84.0
494,the AIDAluna owned by AIDA Cruises,owned by,AIDA Cruises,False,86.7,0.867,0.882,0.697,81.5
494,Douglas R Oberhelman,"is a key person, a key person at",Caterpillar Inc.,True,93.3,0.933,0.882,0.606,80.7
494,Douglas R Oberhelman,"founded, founded in",the United States,True,91.6,0.916,0.882,0.727,84.2
494,Douglas R Oberhelman,"founded located, located in",Illinois,False,81.2,0.812,0.882,0.758,81.7
494,It,provides,the power,True,100.0,1.0,0.882,0.879,92.0
494,It,provides to,the AIDAluna,True,100.0,1.0,0.882,0.848,91.0
494,It,the AIDAluna owned by,AIDA Cruises,False,87.9,0.879,0.882,0.788,85.0
495,Carnival Corporation &amp,is,"the parent company of Costa Crociere in Genoa, who own the AIDAstella",True,97.3,0.973,0.889,0.448,77.0
495,plc,is,"the parent company of Costa Crociere in Genoa, who own the AIDAstella",True,100.0,1.0,0.889,0.517,80.2
495,the parent company,own,the AIDAstella,True,100.0,1.0,0.889,0.793,89.4
495,AIDAstella,was built by,Meyer Werft,True,100.0,1.0,0.889,0.793,89.4
495,AIDAstella,is operated by,AIDA Cruises,False,88.2,0.882,0.889,0.793,85.5
495,plc,is,Carnival Corporation &amp,True,91.5,0.915,0.889,0.828,87.7
495,plc,"is the parent company, the parent company of",Costa Crociere,True,90.5,0.905,0.889,0.621,80.5
495,plc,Costa Crociere in,Genoa,False,87.5,0.875,0.889,0.828,86.4
495,plc,own,the AIDAstella,True,100.0,1.0,0.889,0.862,91.7
495,AIDAstella,built by,Meyer Werft,True,100.0,1.0,0.889,0.828,90.6
495,AIDAstella,built operated by,AIDA Cruises,False,89.2,0.892,0.889,0.793,85.8
496,"The AIDAstella, which was built by Meyer Werft,",was built by,Meyer Werft,True,94.0,0.94,0.941,0.581,82.1
496,"The AIDAstella, which was built by Meyer Werft,",is operated by,AIDA Cruises,True,94.1,0.941,0.941,0.581,82.1
496,The AIDAstella,was built,which,False,77.6,0.776,0.941,0.839,85.2
496,Its owner,are,Costa Crociere who are located in Genoa and a subsidiary of Carnival Corporation &amp; Plc.,True,100.0,1.0,0.941,0.419,78.7
496,Costa Crociere,are located in,who,True,100.0,1.0,0.941,0.806,91.6
496,Costa Crociere,located in,Genoa and a subsidiary of Carnival Corporation &amp,True,96.6,0.966,0.941,0.613,84.0
496,Costa Crociere,is,Plc.,True,100.0,1.0,0.941,0.871,93.7
496,The AIDAstella,built by,Meyer Werft,False,67.9,0.679,0.941,0.806,80.9
496,The AIDAstella,operated by,AIDA Cruises,False,67.8,0.678,0.941,0.806,80.8
496,Its owner,"are Costa Crociere located, located in",Genoa a subsidiary,True,92.8,0.928,0.941,0.645,83.8
496,Its owner,a subsidiary of,Carnival Corporation &amp,True,94.8,0.948,0.941,0.742,87.7
496,Its owner,Costa Crociere,Plc,True,92.3,0.923,0.941,0.839,90.1
497,Meyer Werft,built,the AIDAstella which is operated by the AIDA Cruise Line,True,96.3,0.963,0.9,0.618,82.7
497,the AIDAstella which is operated by the AIDA Cruise Line,is operated by,the AIDA Cruise Line,True,94.9,0.949,0.9,0.5,78.3
497,the AIDAstella,is operated,which,True,100.0,1.0,0.9,0.853,91.8
497,It,is owned by,Costa Crociere,True,100.0,1.0,0.9,0.824,90.8
497,Costa Crociere,are located in,who,True,100.0,1.0,0.9,0.824,90.8
497,Costa Crociere,located in,Genoa,True,100.0,1.0,0.9,0.853,91.8
497,Costa Crociere,have,Carnival Corporation &amp,True,94.1,0.941,0.9,0.824,88.8
497,who,have,Carnival Corporation &amp,True,92.1,0.921,0.9,0.853,89.1
497,Meyer Werft,built,the AIDAstella,True,100.0,1.0,0.9,0.853,91.8
497,Meyer Werft,operated by,the AIDA Cruise Line,True,94.0,0.94,0.9,0.765,86.8
497,It,owned by,Costa Crociere,True,100.0,1.0,0.9,0.853,91.8
497,It,"located, located in",Genoa,False,80.9,0.809,0.9,0.853,85.4
497,It,located have,Carnival Corporation &amp,True,93.5,0.935,0.9,0.824,88.6
497,It,"plc, plc as",their parent company,False,77.2,0.772,0.9,0.794,82.2
498,The Minotaur IV rocket,were launched from,The Minotaur IV rocket and the Antares rocket,True,100.0,1.0,0.955,0.615,85.7
498,the Antares rocket,were launched from,The Minotaur IV rocket and the Antares rocket,True,100.0,1.0,0.955,0.641,86.5
498,The Minotaur IV rocket,launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,100.0,1.0,0.955,0.667,87.4
498,the Antares rocket,launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,100.0,1.0,0.955,0.692,88.2
498,latter,was,similar to the Delta II from the United States that launched at Cape Canaveral Air Force Station,True,96.0,0.96,0.955,0.513,80.9
498,the United States,launched at,Cape Canaveral Air Force Station,True,93.1,0.931,0.955,0.744,87.7
498,The Minotaur IV rocket,"launched, launched from",the Mid-Atlantic Regional Spaceport Launch Pad 0,True,94.2,0.942,0.955,0.641,84.6
498,latter,"was, similar to",the Delta II,True,92.3,0.923,0.955,0.821,90.0
498,latter,similar from,the United States,True,100.0,1.0,0.955,0.846,93.4
498,latter,"launched, launched at",Cape Canaveral Air Force Station,False,82.7,0.827,0.955,0.769,85.0
499,The Mid-Atlantic Regional Spaceport Launch Pad 0,associated,"the rocket, Minotaur IV",True,100.0,1.0,0.923,0.721,88.1
499,The Mid-Atlantic Regional Spaceport Launch Pad 0,is,the launch site of the Antares rocket,True,100.0,1.0,0.923,0.651,85.8
499,the rocket,is,Minotaur IV,True,100.0,1.0,0.923,0.884,93.6
499,This latter rocket,is,comparable to the United states Delta II which launched from Cape Canaveral Air Force Station,True,96.4,0.964,0.923,0.558,81.5
499,the United states,launched from,Cape Canaveral Air Force Station,True,93.3,0.933,0.923,0.767,87.4
499,the United states,is,Delta II,True,100.0,1.0,0.923,0.86,92.8
499,The Mid-Atlantic Regional Spaceport Launch Pad 0,"associated, associated with",the rocket,True,92.2,0.922,0.923,0.721,85.5
499,The Mid-Atlantic Regional Spaceport Launch Pad 0,is also,Minotaur IV,True,100.0,1.0,0.923,0.744,88.9
499,The Mid-Atlantic Regional Spaceport Launch Pad 0,"the launch site, the launch site of",the Antares rocket,True,95.9,0.959,0.923,0.605,82.9
499,This latter rocket,"is, comparable to",the United states,True,96.2,0.962,0.923,0.791,89.2
499,This latter rocket,launched,Delta II,True,100.0,1.0,0.923,0.86,92.8
499,This latter rocket,"launched, launched from",Cape Canaveral Air Force Station,False,86.4,0.864,0.923,0.744,84.4
500,Both the Antares rocket,were launched from,Both the Antares rocket and the Minotaur IV rocket,True,100.0,1.0,0.958,0.59,84.9
500,the Minotaur IV rocket,were launched from,Both the Antares rocket and the Minotaur IV rocket,True,100.0,1.0,0.958,0.59,84.9
500,Both the Antares rocket,is to launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,98.9,0.989,0.958,0.615,85.4
500,the Minotaur IV rocket,is to launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,98.8,0.988,0.958,0.615,85.4
500,Both the Antares rocket,while was launched at,while the Delta II (United States) was launched at Cape Canaveral Air Force Station,True,96.0,0.96,0.958,0.436,78.5
500,the Minotaur IV rocket,while was launched at,while the Delta II (United States) was launched at Cape Canaveral Air Force Station,True,95.9,0.959,0.958,0.436,78.4
500,the Delta II,was launched at,the Delta II (United States),True,100.0,1.0,0.958,0.718,89.2
500,the Delta II,launched at,Cape Canaveral Air Force Station,True,92.5,0.925,0.958,0.744,87.6
500,Delta II,is,comparable to Antares,True,100.0,1.0,0.958,0.846,93.5
500,Delta II,were launched from,Both the Antares rocket and the Minotaur IV rocket,True,100.0,1.0,0.958,0.641,86.6
500,the Delta II,is,United States,False,68.2,0.682,0.958,0.846,82.9
500,Both the Antares rocket,"launched, launched from",the Mid-Atlantic Regional Spaceport Launch Pad 0,True,93.0,0.93,0.958,0.641,84.3
500,the Delta II United States,launched,United States,False,75.0,0.75,0.958,0.795,83.4
500,the Delta II United States,"launched, launched at",Cape Canaveral Air Force Station,False,75.4,0.754,0.958,0.667,79.3
500,Delta II,"is, comparable to",Antares,True,93.8,0.938,0.958,0.846,91.4
501,The launch site,was,"the Mid-Atlantic Regional Spaceport Launch Pad 0, which is associated with the Minotaur IV rocket",True,100.0,1.0,0.917,0.587,83.5
501,the Mid-Atlantic Regional Spaceport Launch Pad 0,is associated,which,True,98.5,0.985,0.917,0.783,89.5
501,the Mid-Atlantic Regional Spaceport Launch Pad 0,associated,the Minotaur IV rocket,True,98.7,0.987,0.917,0.739,88.1
501,The Antares rocket,is,"comparable with the Delta II, which originated from the United States",True,95.6,0.956,0.917,0.674,84.9
501,The Antares rocket,is to launched at,Vandenberg Air Force Base,True,93.1,0.931,0.917,0.761,87.0
501,The Antares rocket,was launched at,Vandenberg Air Force Base,True,95.7,0.957,0.917,0.783,88.6
501,the Delta II,originated from,the United States,False,86.5,0.865,0.917,0.826,86.9
501,The launch site,is to launched at,Vandenberg Air Force Base,True,92.7,0.927,0.917,0.761,86.8
501,The launch site,was launched at,Vandenberg Air Force Base,True,95.4,0.954,0.917,0.783,88.5
501,which,is to launched at,Vandenberg Air Force Base,True,91.1,0.911,0.917,0.804,87.7
501,which,was launched at,Vandenberg Air Force Base,True,94.4,0.944,0.917,0.826,89.6
501,The launch site,is,"comparable with the Delta II, which originated from the United States",True,95.4,0.954,0.917,0.674,84.8
501,which,is,"comparable with the Delta II, which originated from the United States",True,94.6,0.946,0.917,0.717,86.0
501,The launch site,"was, The launch site of",the rocket Antares,True,93.0,0.93,0.917,0.761,86.9
501,The launch site,"was the Mid-Atlantic Regional Spaceport Launch Pad 0 associated, associated with",the Minotaur IV rocket,True,92.8,0.928,0.917,0.609,81.8
501,The Antares rocket,"is, comparable with",the Delta II,True,92.0,0.92,0.917,0.804,88.0
501,The Antares rocket,"originated, originated from",the United States,False,81.2,0.812,0.917,0.804,84.4
501,The Antares rocket,"is launched, launched at",Vandenberg Air Force Base,False,87.8,0.878,0.917,0.761,85.2
502,The Minotaur IV rocket,were launched from,The Minotaur IV rocket and the Antares rocket,True,100.0,1.0,0.913,0.634,84.9
502,the Antares rocket,were launched from,The Minotaur IV rocket and the Antares rocket,True,100.0,1.0,0.913,0.659,85.7
502,The Minotaur IV rocket,launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,98.8,0.988,0.913,0.683,86.1
502,the Antares rocket,launched from,the Mid-Atlantic Regional Spaceport Launch Pad 0,True,98.7,0.987,0.913,0.707,86.9
502,The latter rocket,is,comparable to the Delta II which originated in the United States and launched from the Vandenberg Air Force Base,True,97.9,0.979,0.913,0.439,77.7
502,the Delta II,originated in,the United States,True,100.0,1.0,0.913,0.805,90.6
502,the Delta II,launched from,the Vandenberg Air Force Base,True,94.9,0.949,0.913,0.756,87.3
502,which,launched from,the Vandenberg Air Force Base,True,94.6,0.946,0.913,0.805,88.8
502,which,originated,the United States,True,100.0,1.0,0.913,0.878,93.0
502,The Minotaur IV rocket,"launched, launched from",the Mid-Atlantic Regional Spaceport Launch Pad 0,True,92.9,0.929,0.913,0.659,83.4
502,The latter rocket,"is, comparable to",the Delta II,True,95.2,0.952,0.913,0.78,88.2
502,The latter rocket,"originated, originated in",the United States,False,88.2,0.882,0.913,0.78,85.8
502,The latter rocket,"originated launched, launched from",the Vandenberg Air Force Base,False,89.4,0.894,0.913,0.707,83.8
503,The A-Rosa Luna,built on,"the Neptun Werft, located in Rostock, Germany",True,100.0,1.0,0.875,0.5,79.2
503,the Neptun Werft,located in in,"Rostock, Germany",True,92.7,0.927,0.875,0.667,82.3
503,the Neptun Werft,located in,"Rostock, Germany",True,92.7,0.927,0.875,0.708,83.7
503,Rostock,is,Germany,False,71.4,0.714,0.875,0.875,82.1
503,whose capital city,is,Berlin,False,69.8,0.698,0.875,0.792,78.8
503,Germany (whose capital city is Berlin),is led by,Joachim Gauck,True,94.6,0.946,0.875,0.542,78.8
503,The A-Rosa Luna,"built, built on",the Neptun Werft,False,82.7,0.827,0.875,0.625,77.6
503,The A-Rosa Luna,"the Neptun Werft located, located in",Rostock,False,74.2,0.742,0.875,0.583,73.3
503,Germany,is Berlin led by,Joachim Gauck,False,79.4,0.794,0.875,0.708,79.2
504,The builder,is,"Neptun Werft whose HQ is in Rostock, Germany",True,92.3,0.923,0.882,0.667,82.4
504,whose HQ,is in,"Rostock, Germany",False,85.2,0.852,0.882,0.818,85.1
504,Rostock,is,Germany,False,22.8,0.228,0.882,0.909,67.3
504,Berlin,is,the capital in that country,True,100.0,1.0,0.882,0.788,89.0
504,Berlin,is,the name of one of its leaders,False,87.9,0.879,0.882,0.727,82.9
504,Joachim Gauck,is,the name of one of its leaders,True,90.0,0.9,0.882,0.697,82.6
504,Joachim Gauck,is,the capital in that country,True,100.0,1.0,0.882,0.758,88.0
504,the name,of,one of its leaders of of its leaders,False,82.6,0.826,0.882,0.667,79.2
504,The builder,"is, The builder of",the A-Rosa Luna,True,92.9,0.929,0.882,0.727,84.6
504,The builder,is Neptun Werft,whose HQ,True,100.0,1.0,0.882,0.788,89.0
504,The builder,"is, is in",Rostock,False,73.9,0.739,0.882,0.818,81.3
504,Berlin,"is the capital, the capital in",that country,False,89.2,0.892,0.882,0.727,83.4
504,Joachim Gauck,"the name, the name of",one,True,90.6,0.906,0.882,0.758,84.9
504,Joachim Gauck,one of,its leaders,False,85.7,0.857,0.882,0.818,85.2
505,The A-Rosa Luna,was built by,Neptun Werft,True,100.0,1.0,0.846,0.652,83.3
505,Rostock,is,Germany,False,24.7,0.247,0.846,0.87,65.4
505,Joachim Gauck,is,"a leader of Germany, with its capital at Berlin",True,94.2,0.942,0.846,0.478,75.5
505,The A-Rosa Luna,built by,Neptun Werft,True,100.0,1.0,0.846,0.696,84.7
505,The A-Rosa Luna,Neptun Werft in,Rostock,False,88.6,0.886,0.846,0.696,80.9
505,Joachim Gauck,"is a leader, a leader of",Germany,False,77.8,0.778,0.846,0.609,74.4
505,Joachim Gauck,a leader with,its capital,True,100.0,1.0,0.846,0.696,84.7
505,Joachim Gauck,its capital at,Berlin,False,88.9,0.889,0.846,0.739,82.5
506,The builder,is,"Neptun Werft, from Rostock, Germany",True,100.0,1.0,0.867,0.68,84.9
506,Rostock,is,Germany,False,71.4,0.714,0.867,0.88,82.0
506,The leader,is,Stanislaw Tillich and the people,True,100.0,1.0,0.867,0.68,84.9
506,The leader,is,the people,True,100.0,1.0,0.867,0.8,88.9
506,The leader,are called,Germans,False,84.0,0.84,0.867,0.8,83.6
506,The builder,are called,Germans,False,84.6,0.846,0.867,0.8,83.8
506,The builder,is,Stanislaw Tillich and the people,True,100.0,1.0,0.867,0.68,84.9
506,The builder,is,the people,True,100.0,1.0,0.867,0.8,88.9
506,The builder,"is, The builder of",the A-Rosa Luna,True,92.9,0.929,0.867,0.64,81.2
506,The builder,"is Neptun Werft, Neptun Werft from",Rostock,False,82.5,0.825,0.867,0.64,77.7
506,The leader,is,Germany,True,100.0,1.0,0.867,0.84,90.2
506,The leader,The leader of,Germany,True,100.0,1.0,0.867,0.76,87.6
507,The builder,is,"Neptun Werft, headquartered in Rostock, Germany",True,93.1,0.931,0.882,0.7,83.8
507,Neptun Werft,headquartered in in,"Rostock, Germany",False,82.1,0.821,0.882,0.767,82.3
507,Neptun Werft,headquartered in,"Rostock, Germany",False,82.1,0.821,0.882,0.8,83.4
507,Rostock,is,Germany,False,20.1,0.201,0.882,0.9,66.1
507,Stanislaw Tillich,is,a leader of Germany,False,88.9,0.889,0.882,0.767,84.6
507,Stanislaw Tillich,is,Germans,False,83.3,0.833,0.882,0.867,86.1
507,the demonym,is,Germans,False,77.8,0.778,0.882,0.867,84.2
507,there,is,Germans,False,66.7,0.667,0.882,0.9,81.6
507,the demonym,is,a leader of Germany,False,86.7,0.867,0.882,0.767,83.9
507,there,is,a leader of Germany,False,83.3,0.833,0.882,0.8,83.8
507,The builder,"is, The builder of",the A-Rosa Luna,True,92.9,0.929,0.882,0.7,83.7
507,The builder,"is Neptun Werft, Neptun Werft headquartered, headquartered in",Rostock,False,75.6,0.756,0.882,0.633,75.7
507,Stanislaw Tillich,"is a leader, a leader of",Germany,False,80.0,0.8,0.882,0.7,79.4
507,Stanislaw Tillich,the demonym for,the demonym,True,100.0,1.0,0.882,0.767,88.3
507,Stanislaw Tillich,live,people,True,100.0,1.0,0.882,0.867,91.6
508,Neptun Werft,built,the A-Rosa Luna,False,80.7,0.807,0.875,0.793,82.5
508,Neptun Werft,is headquartered in,"Neptun Werft, who built the A-Rosa Luna,",True,95.2,0.952,0.875,0.586,80.4
508,Neptun Werft,headquartered in,Rostock in Germany,True,92.9,0.929,0.875,0.759,85.4
508,Germans,is,the demonym for people who live in Germany and Stanislaw Tillich,True,100.0,1.0,0.875,0.552,80.9
508,Germans,is,its leader,False,80.0,0.8,0.875,0.862,84.6
