1	Abilene regional airport	serves With in	Abiliene, part of Jones County, Texas,
500	the Delta II	was launched at	the Delta II (United States)
500	the Delta II	launched at	Cape Canaveral Air Force Station
500	Delta II	is	comparable to Antares
500	Delta II	were launched from	Both the Antares rocket and the Minotaur IV rocket
500	the Delta II	is	United States
500	Both the Antares rocket	launched, launched from	the Mid-Atlantic Regional Spaceport Launch Pad 0
500	the Delta II United States	launched	United States
500	the Delta II United States	launched, launched at	Cape Canaveral Air Force Station
500	Delta II	is, comparable to	Antares
501	The launch site	was	the Mid-Atlantic Regional Spaceport Launch Pad 0, which is associated with the Minotaur IV rocket
501	the Mid-Atlantic Regional Spaceport Launch Pad 0	is associated	which
501	the Mid-Atlantic Regional Spaceport Launch Pad 0	associated	the Minotaur IV rocket
501	The Antares rocket	is	comparable with the Delta II, which originated from the United States
501	The Antares rocket	is to launched at	Vandenberg Air Force Base
501	The Antares rocket	was launched at	Vandenberg Air Force Base
501	the Delta II	originated from	the United States
501	The launch site	is to launched at	Vandenberg Air Force Base
501	The launch site	was launched at	Vandenberg Air Force Base
501	which	is to launched at	Vandenberg Air Force Base
501	which	was launched at	Vandenberg Air Force Base
501	The launch site	is	comparable with the Delta II, which originated from the United States
501	which	is	comparable with the Delta II, which originated from the United States
501	The launch site	was, The launch site of	the rocket Antares
501	The launch site	was the Mid-Atlantic Regional Spaceport Launch Pad 0 associated, associated with	the Minotaur IV rocket
501	The Antares rocket	is, comparable with	the Delta II
501	The Antares rocket	originated, originated from	the United States
501	The Antares rocket	is launched, launched at	Vandenberg Air Force Base
502	The Minotaur IV rocket	were launched from	The Minotaur IV rocket and the Antares rocket
502	the Antares rocket	were launched from	The Minotaur IV rocket and the Antares rocket
502	The Minotaur IV rocket	launched from	the Mid-Atlantic Regional Spaceport Launch Pad 0
502	the Antares rocket	launched from	the Mid-Atlantic Regional Spaceport Launch Pad 0
502	The latter rocket	is	comparable to the Delta II which originated in the United States and launched from the Vandenberg Air Force Base
502	the Delta II	originated in	the United States
502	the Delta II	launched from	the Vandenberg Air Force Base
502	which	launched from	the Vandenberg Air Force Base
502	which	originated	the United States
502	The Minotaur IV rocket	launched, launched from	the Mid-Atlantic Regional Spaceport Launch Pad 0
502	The latter rocket	is, comparable to	the Delta II
502	The latter rocket	originated, originated in	the United States
502	The latter rocket	originated launched, launched from	the Vandenberg Air Force Base
503	The A-Rosa Luna	built on	the Neptun Werft, located in Rostock, Germany
503	the Neptun Werft	located in in	Rostock, Germany
503	the Neptun Werft	located in	Rostock, Germany
503	Rostock	is	Germany
503	whose capital city	is	Berlin
503	Germany (whose capital city is Berlin)	is led by	Joachim Gauck
503	The A-Rosa Luna	built, built on	the Neptun Werft
503	The A-Rosa Luna	the Neptun Werft located, located in	Rostock
503	Germany	is Berlin led by	Joachim Gauck
504	The builder	is	Neptun Werft whose HQ is in Rostock, Germany
504	whose HQ	is in	Rostock, Germany
504	Rostock	is	Germany
504	Berlin	is	the capital in that country
504	Berlin	is	the name of one of its leaders
504	Joachim Gauck	is	the name of one of its leaders
504	Joachim Gauck	is	the capital in that country
504	the name	of	one of its leaders of of its leaders
504	The builder	is, The builder of	the A-Rosa Luna
504	The builder	is Neptun Werft	whose HQ
504	The builder	is, is in	Rostock
504	Berlin	is the capital, the capital in	that country
504	Joachim Gauck	the name, the name of	one
504	Joachim Gauck	one of	its leaders
505	The A-Rosa Luna	was built by	Neptun Werft
505	Rostock	is	Germany
505	Joachim Gauck	is	a leader of Germany, with its capital at Berlin
505	The A-Rosa Luna	built by	Neptun Werft
505	The A-Rosa Luna	Neptun Werft in	Rostock
505	Joachim Gauck	is a leader, a leader of	Germany
505	Joachim Gauck	a leader with	its capital
505	Joachim Gauck	its capital at	Berlin
506	The builder	is	Neptun Werft, from Rostock, Germany
506	Rostock	is	Germany
506	The leader	is	Stanislaw Tillich and the people
506	The leader	is	the people
506	The leader	are called	Germans
506	The builder	are called	Germans
506	The builder	is	Stanislaw Tillich and the people
506	The builder	is	the people
506	The builder	is, The builder of	the A-Rosa Luna
506	The builder	is Neptun Werft, Neptun Werft from	Rostock
506	The leader	is	Germany
506	The leader	The leader of	Germany
507	The builder	is	Neptun Werft, headquartered in Rostock, Germany
507	Neptun Werft	headquartered in in	Rostock, Germany
507	Neptun Werft	headquartered in	Rostock, Germany
507	Rostock	is	Germany
507	Stanislaw Tillich	is	a leader of Germany
507	Stanislaw Tillich	is	Germans
507	the demonym	is	Germans
507	there	is	Germans
507	the demonym	is	a leader of Germany
507	there	is	a leader of Germany
507	The builder	is, The builder of	the A-Rosa Luna
507	The builder	is Neptun Werft, Neptun Werft headquartered, headquartered in	Rostock
507	Stanislaw Tillich	is a leader, a leader of	Germany
507	Stanislaw Tillich	the demonym for	the demonym
507	Stanislaw Tillich	live	people
508	Neptun Werft	built	the A-Rosa Luna
508	Neptun Werft	is headquartered in	Neptun Werft, who built the A-Rosa Luna,
508	Neptun Werft	headquartered in	Rostock in Germany
508	Germans	is	the demonym for people who live in Germany and Stanislaw Tillich
508	Germans	is	its leader
508	people	live in	Germany and Stanislaw Tillich
508	Neptun Werft	is	its leader
508	who	is	its leader
508	Neptun Werft	is	the demonym for people who live in Germany and Stanislaw Tillich
508	who	is	the demonym for people who live in Germany and Stanislaw Tillich
508	Neptun Werft	built	the A-Rosa Luna
508	Neptun Werft	headquartered, headquartered in	Rostock
508	Neptun Werft	Rostock in	Germany
508	Germans	is the demonym, the demonym for	people
508	Germans	live, live in	Germany Stanislaw Tillich
509	The Delta II	is from	the United States
509	The Delta II	is	comparable to the Antares rocket which was launched at the Mid-Atlantic Regional Spaceport Launch Pad 0
509	the Antares rocket	was launched at	which
509	the Antares rocket	launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
509	The Mid-Atlantic Regional Spaceport Launch Pad 0	associated	the Rocket Minotaur V.
509	The Delta II	is, is from	the United States
509	The Delta II	comparable to	the Antares rocket
509	The Delta II	launched, launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
509	The Mid-Atlantic Regional Spaceport Launch Pad 0	associated, associated with	the Rocket Minotaur V.
510	The Antares rocket	were launched at	The Antares rocket and the Minotaur V
510	the Minotaur V	were launched at	The Antares rocket and the Minotaur V
510	The Antares rocket	launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
510	the Minotaur V	launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
510	The Antares	is	comparable to the, United States origin, Delta II
510	the, United States origin	is	Delta II
510	The Antares rocket	launched, launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
510	The Antares	is, comparable to	the, United States origin
511	The Antares rocket	was launched at	The Antares rocket, comparable to the Delta II (United States
511	The Antares rocket	launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
511	the Delta II	is	United States
511	The Antares rocket	is	comparable
511	The Antares rocket	launched comparable, comparable to	the Delta II
511	The Antares rocket	launched	United States
511	The Antares rocket	launched at	the Mid-Atlantic Regional Spaceport Launch Pad 0
511	The Antares rocket	launched along, along with	the Minotaur V.
512	ALV X-1	came from	the U.S. whose people are American and whose capital is in Washington, D.C.
512	whose people	are	American
512	whose people	is in	Washington, D.C.
512	whose capital	is in	Washington, D.C.
512	whose capital	are	American
512	White Americans	are	part of an ethnic group in the U.S.
512	White Americans	is known as	their national anthem
512	their national anthem	are to known as	The Star Spangled Banner
512	their national anthem	are	part of an ethnic group in the U.S.
512	ALV X-1	came, came from	the U.S.
512	ALV X-1	are	whose people
512	ALV X-1	is in	whose capital
512	White Americans	are	Washington
512	White Americans	part, part of	an ethnic group
512	White Americans	an ethnic group in	the U.S.
512	their national anthem	are known, known as	The Star Spangled Banner
513	The capital	is	Washington, D.C.
513	The inhabitants	are called	Americans
513	The inhabitants	is	The Star Spangled Banner
513	its anthem	is	The Star Spangled Banner
513	its anthem	are called	Americans
513	One	is	White Americans
513	One	is	One of its ethnic groups
513	The capital	is, The capital of	the United States
513	The inhabitants	originated is Washington, The inhabitants of	the United States
513	The inhabitants	called	its anthem
513	One	The Star Spangled Banner, One of	its ethnic groups
514	the national anthem	is	the Star Spangled Banner and the capital city
514	the national anthem	is	the capital city
514	The ALV X-1 originates	is	Washington DC
514	The country's inhabitants	are called	Americans and one of the ethnic groups
514	The country's inhabitants	are called	one of the ethnic groups
514	The country's inhabitants	are	the White Americans
514	Americans	Americans	one of the ethnic groups of the ethnic groups
514	one	Americans	one of the ethnic groups of the ethnic groups
514	The ALV X-1 originates	is, The ALV X-1 originates from	the United States
514	The ALV X-1 originates	is	the national anthem
514	The country's inhabitants	is the Star Spangled Banner is Washington DC called, one of	the ethnic groups
515	The 11th Mississippi Infantry monument	located in	the municipality of Gettysburg, Adams County, Pennsylvania
515	Adams County	is	east of Franklin County and south of Cumberland County
515	Maryland's Carroll county	located	the southeast
515	The 11th Mississippi Infantry monument	located, located in	the municipality
515	The 11th Mississippi Infantry monument	the municipality of	Gettysburg Adams County Pennsylvania
515	Adams County	is east, east of	Franklin County south
515	Adams County	south of	Cumberland County
515	Maryland's Carroll county	located, located to	the southeast
516	The 11th Mississippi Infantry Monument	placed in	the municipality of Gettysburg, Adams County, Pennsylvania
516	Adams County	is	Pennsylvania
516	The 11th Mississippi Infantry Monument	lies To	Franklin County
516	The 11th Mississippi Infantry Monument	are to lies To	the west of Adams County
516	both	are in	Pennsylvania
516	both	lies To	Franklin County
516	Carroll County Maryland	is	southeast of Adams County
516	The 11th Mississippi Infantry Monument	placed, placed in	the municipality
516	The 11th Mississippi Infantry Monument	the municipality of	Gettysburg Adams County
516	The 11th Mississippi Infantry Monument	lies To	Pennsylvania
516	The 11th Mississippi Infantry Monument	the west of	the west
516	The 11th Mississippi Infantry Monument	lies	Adams County
516	The 11th Mississippi Infantry Monument	lies	Franklin County
516	The 11th Mississippi Infantry Monument	lies to	the north
516	The 11th Mississippi Infantry Monument	lies	Cumberland County
516	both	are, both of	these
516	both	are, are in	Pennsylvania
516	Carroll County Maryland	is, southeast of	Adams County
517	The 11th Mississippi Infantry monument	located in	Gettysburg, Adams County, Pennsylvania
517	Maryland's Carroll County	located	the southeast
517	The 11th Mississippi Infantry monument	located, located in	Gettysburg Adams County Pennsylvania
517	Adams County	located, located east, east of	Franklin County
517	Adams County	south of	Cumberland County
517	Maryland's Carroll County	located, located to	the southeast
518	The capital	is	Baku and the leader and Prime Minister of Azerbaijan
518	The capital	is	the leader and Prime Minister of Azerbaijan
518	The capital	is	Prime Minister of Azerbaijan
518	The capital	is called	Artur Rasizade
518	The Baku Turkish Martyrs' Memorial	located in	Azerbaijan
518	The Baku Turkish Martyrs' Memorial	is known as	the legislature
518	the legislature	located to known as	the National Assembly
518	the legislature	is located in	The Baku Turkish Martyrs' Memorial
518	The capital	is, The capital of	Azerbaijan
518	The capital	is Baku, Prime Minister of	Azerbaijan
518	The Baku Turkish Martyrs' Memorial	called located, located in	Azerbaijan
518	the legislature	located known, known as	the National Assembly
519	Prime Minister	is	the official title of the leader whose name is Artur Rasizade
519	whose name	is	Artur Rasizade
519	Prime Minister	is	capital Baku
519	Baku Turkish Martyrs' Memorial	located in	Azerbaijan
519	Baku Turkish Martyrs' Memorial	is	the National Assembly
519	the legislature	is	the National Assembly
519	the legislature	is located in	Baku Turkish Martyrs' Memorial
519	Prime Minister	is, Prime Minister of	Azerbaijan
519	Prime Minister capital Baku	is	capital Baku
519	Prime Minister capital Baku	is the official title, the official title of	the leader
519	Prime Minister capital Baku	is	whose name
519	Baku Turkish Martyrs' Memorial	Artur Rasizade located, located in	Azerbaijan
519	Baku Turkish Martyrs' Memorial	the legislature of	the legislature
519	Baku Turkish Martyrs' Memorial	the National Assembly	the country
520	The Baku Turkish Martyrs' Memorial	is dedicated	The Baku Turkish Martyrs' Memorial in Azerbaijan
520	The Baku Turkish Martyrs' Memorial	dedicated to	the Ottoman Army Soldiers killed in the Battle of Baku
520	the Ottoman Army Soldiers	killed in in	the Battle of Baku
520	the Ottoman Army Soldiers	killed in	the Battle of Baku
520	The Baku Turkish Martyrs' Memorial in Azerbaijan	was designed by	Huseyin Butuner
520	The monument	is known by	the native name
520	the native name	is	Türk Şehitleri Anıtı
520	Azerbaijan's leader	is	Artur Rasizade
520	The Baku Turkish Martyrs' Memorial	The Baku Turkish Martyrs' Memorial in	Azerbaijan
520	The Baku Turkish Martyrs' Memorial	dedicated, dedicated to	the Ottoman Army Soldiers
520	The Baku Turkish Martyrs' Memorial	the Ottoman Army Soldiers killed, killed in	the Battle of Baku
520	The Baku Turkish Martyrs' Memorial	dedicated designed by	Huseyin Butuner Hilmi Guner
520	The monument	known, known also known by	the native name
520	The monument	by	Türk Şehitleri Anıtı
521	The Baku Turkish Martyrs' Memorial (native name	has been dedicated	The Baku Turkish Martyrs' Memorial (native name: "Türk Sehitleri Aniti") in Azerbaijan
521	The Baku Turkish Martyrs' Memorial (native name	dedicated to	Ottoman Army soldiers killed in the Battle of Baku
521	The Baku Turkish Martyrs' Memorial (native name	was designed	it
521	Ottoman Army soldiers	killed in in	the Battle of Baku
521	Ottoman Army soldiers	killed in	the Battle of Baku
521	it	was designed by	Hüseyin Bütüner
521	The Baku Turkish Martyrs' Memorial (native name	is	Türk Sehitleri Aniti
521	The Baku Turkish Martyrs' Memorial (native name	said	Türk Sehitleri Aniti
521	Artur Rasizade	is	the leader of Azerbaijan
521	The Baku Turkish Martyrs' Memorial (native name	dedicated	Türk Sehitleri Aniti
521	The Baku Turkish Martyrs' Memorial (native name	The Baku Turkish Martyrs' Memorial (native name in	Azerbaijan
521	The Baku Turkish Martyrs' Memorial (native name	dedicated, dedicated to	Ottoman Army soldiers
521	The Baku Turkish Martyrs' Memorial (native name	Ottoman Army soldiers killed, killed in	the Battle of Baku
521	it	dedicated designed by	Hüseyin Bütüner Hilmi Güner
521	Artur Rasizade	is the leader, the leader of	Azerbaijan
522	The Baku Turkish Martyrs' Memorial	is dedicated	The Baku Turkish Martyrs' Memorial in Azerbaijan
522	The Baku Turkish Martyrs' Memorial	dedicated to	the Ottoman Army soldiers killed in the Battle of Baku
522	the Ottoman Army soldiers	killed in in	the Battle of Baku
522	the Ottoman Army soldiers	killed in	the Battle of Baku
522	The native name	is	Türk Sehitleri Aniti
522	The Baku Turkish Martyrs' Memorial in Azerbaijan	was designed by	Hüseyin Bütüner
522	The native name of the memorial	was designed by	Hüseyin Bütüner
522	The leader	is	Artur Rasizade
522	The Baku Turkish Martyrs' Memorial	The Baku Turkish Martyrs' Memorial in	Azerbaijan
522	The Baku Turkish Martyrs' Memorial	dedicated, dedicated to	the Ottoman Army soldiers
522	The Baku Turkish Martyrs' Memorial	the Ottoman Army soldiers killed, killed in	the Battle of Baku
522	The native name	is, The native name of	the memorial
522	The native name	is Türk Sehitleri Aniti, is designed by	Hüseyin Bütüner Hilmi Güner
522	The leader	is, The leader of	Turkey
523	Huseyin Butuner	designed in	the red granite and white marble
523	Huseyin Butuner	designed in	white marble
523	Huseyin Butuner	designed in	Baku Turkish Martyrs memorial
523	Hilmi Guner	designed in	the red granite and white marble
523	Hilmi Guner	designed in	white marble
523	Hilmi Guner	designed in	Baku Turkish Martyrs memorial
523	Huseyin Butuner	designed in	Azerbaijan
523	Hilmi Guner	designed in	Azerbaijan
523	It	known as	Turk Sehitleri Aniti
523	It	known to dedicated to	the soldiers of the Ottoman army killed in the Battle of Baku
523	It	is dedicated to	the soldiers of the Ottoman army killed in the Battle of Baku
523	the Ottoman army	killed in in	the Battle of Baku
523	the Ottoman army	killed in	the Battle of Baku
523	Huseyin Butuner	designed	the red granite
523	Huseyin Butuner	designed in	Baku Turkish Martyrs memorial
523	It	known	Azerbaijan
523	It	known also known, known as	Turk Sehitleri Aniti
523	It	known dedicated, dedicated to	the soldiers
523	It	the soldiers of	the Ottoman army
523	It	the Ottoman army killed, killed in	the Battle of Baku
524	The Baku Turkish Martyrs' Memorial	located in	Azerbaijan, where it is known as "Türk Sehitleri Aniti"
524	it	known as	Türk Sehitleri Aniti
524	it	said	Türk Sehitleri Aniti
524	Azerbaijan	is known as	it
524	The memorial	dedicated to	Ottoman Army soldiers who were killed in the Battle of Baku
524	Ottoman Army soldiers	were killed in	who
524	Ottoman Army soldiers	killed in	the Battle of Baku
524	It	was designed by	Hüseyin Bütüner
524	The Baku Turkish Martyrs' Memorial	located, located in	Azerbaijan
524	it	known, known as	Türk Sehitleri Aniti
524	The memorial	dedicated, dedicated to	Ottoman Army soldiers
524	The memorial	killed, killed in	the Battle of Baku
524	It	designed by	Hüseyin Bütüner Hilmi Güner
524	It	designed constructed, constructed out, out of	red granite
525	Baku Turkish Martyrs' Memorial	made of	red granite and white marble
525	Baku Turkish Martyrs' Memorial	made	red granite and white marble
525	Baku Turkish Martyrs' Memorial	is dedicated	Baku Turkish Martyrs' Memorial, made of red granite and white marble,
525	Baku Turkish Martyrs' Memorial	dedicated to	the Ottoman Army soldiers killed in the Battle of Baku
525	the Ottoman Army soldiers	killed in in	the Battle of Baku
525	the Ottoman Army soldiers	killed in	the Battle of Baku
525	Baku Turkish Martyrs' Memorial, made of red granite and white marble,	was designed by	Huseyin Butuner
525	The memorial	known in	Turkish as Turk Sehitleri Aniti
525	The memorial	can be found in	Azerbaijan
525	The memorial	known to found in	Azerbaijan
525	Baku Turkish Martyrs' Memorial	Baku Turkish Martyrs' Memorial made, made of	red granite
525	Baku Turkish Martyrs' Memorial	dedicated, dedicated to	the Ottoman Army soldiers
525	Baku Turkish Martyrs' Memorial	the Ottoman Army soldiers killed, killed in	the Battle of Baku
525	Baku Turkish Martyrs' Memorial	dedicated designed by	Huseyin Butuner Hilmi Guner
525	The memorial	known, known in	Turkish
525	The memorial	Turkish as	Turk Sehitleri Aniti
525	The memorial	known found, found in	Azerbaijan
526	The Baku Turkish Martyrs' Memorial, designed by Huseyin Butuner and Hilmi Guner and made of red granite and white marble,	designed by	Huseyin Butuner
526	The Baku Turkish Martyrs' Memorial	made	red granite and white marble
526	The Baku Turkish Martyrs' Memorial	is dedicated	The Baku Turkish Martyrs' Memorial, designed by Huseyin Butuner and Hilmi Guner and made of red granite and white marble,
526	The Baku Turkish Martyrs' Memorial	dedicated to	the Ottoman Army Soldiers killed in the Battle of Baku
526	the Ottoman Army Soldiers	killed in in	the Battle of Baku
526	the Ottoman Army Soldiers	killed in	the Battle of Baku
526	The memorial	found in	Azerbaijan
526	The memorial	is	the Prime Minister
526	whose leader	is	the Prime Minister
526	The Baku Turkish Martyrs' Memorial	The Baku Turkish Martyrs' Memorial designed by	Huseyin Butuner Hilmi Guner
526	The Baku Turkish Martyrs' Memorial	designed made, made of	red granite
526	The Baku Turkish Martyrs' Memorial	dedicated, dedicated to	the Ottoman Army Soldiers
526	The Baku Turkish Martyrs' Memorial	the Ottoman Army Soldiers killed, killed in	the Battle of Baku
526	The memorial	found, found in	Azerbaijan
526	The memorial	is	whose leader
527	The Baku Turkish Martyrs' Memorial	is dedicated	The Baku Turkish Martyrs' Memorial in Azerbaijan
527	The Baku Turkish Martyrs' Memorial	dedicated to	the Ottoman Army soldiers killed in the Battle of Baku
527	the Ottoman Army soldiers	killed in in	the Battle of Baku
527	the Ottoman Army soldiers	killed in	the Battle of Baku
527	It	was designed by	Hüseyin Bütüner
527	It	using	using Red granite and white marble
527	It	using	Red granite and white marble
527	It	using	white marble
527	Azerbaijan's leader	is	the Prime Minister of Azerbaijan
527	The Baku Turkish Martyrs' Memorial	The Baku Turkish Martyrs' Memorial in	Azerbaijan
527	The Baku Turkish Martyrs' Memorial	dedicated, dedicated to	the Ottoman Army soldiers
527	The Baku Turkish Martyrs' Memorial	the Ottoman Army soldiers killed, killed in	the Battle of Baku
527	It	designed by	Hüseyin Bütüner Hilmi Güner
527	It	designed built using	Red granite
527	Azerbaijan's leader	is the Prime Minister, the Prime Minister of	Azerbaijan
528	The Baku Turkish Martyrs' Memorial, designed by Hüseyin Bütüner and Hilmi Güner,	designed by	Hüseyin Bütüner
528	The Baku Turkish Martyrs' Memorial	was constructed	The Baku Turkish Martyrs' Memorial, designed by Hüseyin Bütüner and Hilmi Güner,
528	The Baku Turkish Martyrs' Memorial	using	using red granite and white marble
528	The Baku Turkish Martyrs' Memorial	using	red granite and white marble
528	The Baku Turkish Martyrs' Memorial	using	white marble
528	It	located in	Baku, Azerbaijan, which is led by a Prime Minister
528	Baku, Azerbaijan, which is led by a Prime Minister	is led by	a Prime Minister
528	Baku	is	Azerbaijan
528	Baku	is led	which
528	This Memorial	dedicated to	the Ottoman Army soldiers killed in the Battle of Baku
528	the Ottoman Army soldiers	killed in in	the Battle of Baku
528	the Ottoman Army soldiers	killed in	the Battle of Baku
528	The Baku Turkish Martyrs' Memorial	The Baku Turkish Martyrs' Memorial designed by	Hüseyin Bütüner Hilmi Güner
528	The Baku Turkish Martyrs' Memorial	constructed using	red granite
528	It	located, located in	Baku
528	It	led	Azerbaijan
528	It	led by	a Prime Minister
528	This Memorial	dedicated, dedicated to	the Ottoman Army soldiers
528	This Memorial	the Ottoman Army soldiers killed, killed in	the Battle of Baku
529	The birth place	was	the Kingdom of Sarawak and his residence
529	The birth place	was	his residence
529	Demak Jaya	was	the Kingdom of Sarawak and his residence
529	Demak Jaya	was	his residence
529	Jalan Bako	was	the Kingdom of Sarawak and his residence
529	Jalan Bako	was	his residence
529	Kuching	was	the Kingdom of Sarawak and his residence
529	Kuching	was	his residence
529	Kuching	is	Sarawak
529	He	was	a member of the Parti Pesaka Bumiputera Bersatu
529	The birth place of Abdul Taib Mahmud	was succeeded by	Adenan Satem
529	Demak Jaya, Jalan Bako, Kuching, Sarawak	was succeeded by	Adenan Satem
529	He	was succeeded by	Adenan Satem
529	Adenan Satem	had attended	the University of Adelaide
529	The birth place	was, The birth place of	Abdul Taib Mahmud
529	Demak Jaya	was the Kingdom of Sarawak	Demak Jaya Jalan Bako Kuching
529	He	was	Sarawak
529	He	was a member, a member of	the Parti Pesaka Bumiputera Bersatu
529	He	was succeeded by	Adenan Satem
529	He	attended	the University of Adelaide
530	Abdul Taib Mahmud	born in	the Kingdom of Sarawak
530	Abdul Taib Mahmud	born to lives in	Demak Jaya, Jalan Bako, Kuching, Sarawak
530	Kuching	is	Sarawak
530	He	is	a member of the Parti Pesaka Bumiputera Bersatu
530	He	educated	Adenan Satem
530	Abdul Taib Mahmud	was succeeded by	the University of Adelaide
530	He	was succeeded by	the University of Adelaide
530	Abdul Taib Mahmud	educated	Adenan Satem
530	Abdul Taib Mahmud	is	a member of the Parti Pesaka Bumiputera Bersatu
530	Abdul Taib Mahmud	born, born in	the Kingdom of Sarawak
530	Abdul Taib Mahmud	born lives, lives in	Demak Jaya Jalan Bako Kuching
530	He	is	Sarawak
530	He	is a member, a member of	the Parti Pesaka Bumiputera Bersatu
530	He	is succeeded by	the University of Adelaide
530	He	is educated	Adenan Satem
531	Abdul Taib Mahmud	born in	the Kingdom of Sarawak
531	Abdul Taib Mahmud	born to lives in	Demak Jaya, Jalan Bako, Kuching, Sarawak
531	Abdul Taib Mahmud	is	a member of the Parti Pesaka Bumiputera Bersatu
531	He	was succeeded by	Adenan Satem
531	Adenan Satem	studied at	the University of Adelaide
531	Abdul Taib Mahmud	born, born in	the Kingdom of Sarawak
531	Abdul Taib Mahmud	born lives, lives in	Demak Jaya Jalan Bako Kuching Sarawak
531	Abdul Taib Mahmud	a member, a member of	the Parti Pesaka Bumiputera Bersatu
531	He	succeeded by	Adenan Satem
531	He	studied, studied at	the University of Adelaide
532	Abdulsalami Abubakar	served in	the Nigerian Army
532	Abdulsalami Abubakar	served to was in	office
532	Abdulsalami Abubakar	served to was in	Mike Akhigbe (the successor to Oladipo Diya)
532	Abdulsalami Abubakar	was	Vice President
532	Mike Akhigbe	is	the successor to Oladipo Diya
532	His career	was succeeded	he
532	he	was succeeded by	Olusegun Obasanjo
532	His career	ended	29 May 1999
532	Abdulsalami Abubakar	served, served in	the Nigerian Army
532	Abdulsalami Abubakar	was in	office
532	Abdulsalami Abubakar	was whilst	Mike Akhigbe
532	Abdulsalami Abubakar	the successor to	the successor
532	Abdulsalami Abubakar	Vice President	Oladipo Diya
532	His career	ended, ended on	29 May 1999
532	he	ended succeeded by	Olusegun Obasanjo
533	Abdulsalami Abubakar	served in	the Nigerian Army
533	Abdulsalami Abubakar	ended on	his career
533	Abdulsalami Abubakar	ended on	May 29th, 1999
533	Abdulsalami Abubakar	ended to served in	office
533	Abdulsalami Abubakar	while was	while Mike Akhigbe was the Vice President
533	Mike Akhigbe	was	the Vice President
533	Akhigbe	succeeded	Oladipo Diya
533	Akhigbe	while took over from	while Olusegun Obasanjo took over from Abubaka when he left office
533	Olusegun Obasanjo	succeeded to took from	Abubaka
533	Olusegun Obasanjo	took over from	Abubaka
533	he	left	office
533	Olusegun Obasanjo	left	when he left office
533	Abdulsalami Abubakar	served, served in	the Nigerian Army
533	Abdulsalami Abubakar	ended	his career
533	Abdulsalami Abubakar	ended on	May 29th, 1999
533	Abdulsalami Abubakar	ended served, served in	office
533	Akhigbe	was the Vice President succeeded	Oladipo Diya
533	Olusegun Obasanjo	took, took over, took from	Abubaka
533	Olusegun Obasanjo	left	he
533	Olusegun Obasanjo	left	office
534	Olusegun Obasanjo	succeeded	Abdulsalami Abubakar, who served in the Nigerian Army and ended his career on 1999-05-2
534	Abdulsalami Abubakar	served in	the Nigerian Army
534	Abdulsalami Abubakar	ended on	his career
534	who	ended on	his career
534	who	ended on	1999-05-2
534	who	served in	the Nigerian Army
534	Abdulsalami Abubakar	on	1999-05-2
534	Abdulsalami Abubakar	was in	office
534	Abdulsalami Abubakar	while was	while Mike Akhigbe, who succeeded Oladipo Diya, was Vice President
534	Mike Akhigbe	succeeded	Oladipo Diya
534	Mike Akhigbe	was	Vice President
534	Olusegun Obasanjo	succeeded	Abdulsalami Abubakar
534	Olusegun Obasanjo	served, served in	the Nigerian Army
534	Olusegun Obasanjo	served ended	his career
534	Olusegun Obasanjo	ended on	1999-05-2
534	Abdulsalami Abubakar	was, was in	office
534	Mike Akhigbe	succeeded	Oladipo Diya
535	Abraham A Ribicoff	was	a US national born in Connecticut and dying in New York City
535	a US national	born in in	Connecticut
535	a US national	born in	Connecticut
535	a US national	dying	New York City
535	Abraham A Ribicoff	dying in	New York City
535	Abraham A Ribicoff	born in	Connecticut
535	He	was	a member of the Democratic Party in the U.S.A.
535	He	was to worked as	the United States Secretary of Health, Education, and Welfare
535	Abraham A Ribicoff	was to worked as	the United States Secretary of Health, Education, and Welfare
535	Abraham A Ribicoff	was	a member of the Democratic Party in the U.S.A.
535	Abraham A Ribicoff	was a US national, a US national born, born in	Connecticut
535	Abraham A Ribicoff	born dying, dying in	New York City
535	He	was a member, a member of	the Democratic Party
535	He	a member in	the U.S.A.
535	He	was worked, worked as	the United States Secretary
535	He	the United States Secretary of	Health, Education Welfare
536	Abraham A. Ribicoff	was born in	who
536	Abraham A. Ribicoff	born in	Connecticut, United States,
536	Abraham A. Ribicoff	worked as	the United States Secretary of Health, Education, and Welfare
536	Abraham A. Ribicoff	was	a member of the Democratic Party in the United States
536	he	was	a member of the Democratic Party in the United States
536	he	worked as	the United States Secretary of Health, Education, and Welfare
536	Connecticut	is	United States
536	He	died in	New York City
536	Abraham A. Ribicoff	born, born in	Connecticut
536	Abraham A. Ribicoff	worked	United States
536	Abraham A. Ribicoff	worked as	the United States Secretary
536	Abraham A. Ribicoff	the United States Secretary of	Health, Education Welfare
536	Abraham A. Ribicoff	a member	he
536	Abraham A. Ribicoff	a member of	the Democratic Party
536	Abraham A. Ribicoff	the Democratic Party in	the United States
536	He	died, died in	New York City
537	Democrat Abraham A. Ribicoff	born in	Connecticut
537	Democrat Abraham A. Ribicoff	born to died in	New York City
537	He	worked as	the United States Secretary of Health, Education and Welfare
