sent_id,subject,relation,object,matched,best_similarity_%,correctness,completeness,minimality,accuracy_%
234,the crocodile,devours,Annabelle,True,100.0,1.0,1.0,1.0,100.0
234,Brady,attempts to,to phone the Sheriff,True,95.9,0.959,1.0,0.857,93.9
234,The rest of the group,reach,a small shop where Brady attempts to phone the Sheriff,True,98.8,0.988,0.933,0.375,76.5
234,The rest,"reach, The rest of",the group,False,77.9,0.779,0.0,0.0,26.0
234,The rest,reach,a small shop,False,80.6,0.806,0.0,0.0,26.9
234,Brady,"attempts, phone to, attempts phone",the Sheriff,False,80.5,0.805,0.0,0.0,26.8
234,Brady,reach breaks,the crocodile,False,68.7,0.687,0.0,0.0,22.9
234,Brady,breaks through,a wall,False,67.7,0.677,0.0,0.0,22.6
234,Brady,breaks devours,Annabelle,False,68.9,0.689,0.0,0.0,23.0
235,protests,should take,a test,False,69.8,0.698,0.0,0.0,23.3
235,Pierre Dumas,should take,a test,True,92.5,0.925,0.19,1.0,70.5
235,he,'d been drinking,wine,True,100.0,1.0,0.571,1.0,85.7
235,The riders,shouting,"shouting protests in general and in particular abuse at the race doctor , Pierre Dumas , whom some demanded should also take a test to see if he 'd been drinking wine or taking aspirin to make his own job easier",False,69.1,0.691,0.0,0.0,23.0
235,The riders,should take,a test,False,73.5,0.735,0.0,0.0,24.5
235,protests,to see,to see if he 'd been drinking wine or taking aspirin to make his own job easier,False,78.8,0.788,0.0,0.0,26.3
235,Pierre Dumas,to see,to see if he 'd been drinking wine or taking aspirin to make his own job easier,False,86.3,0.863,0.0,0.0,28.8
235,protests,'d been drinking,wine,False,85.2,0.852,0.0,0.0,28.4
235,Pierre Dumas,'d been drinking,wine,True,100.0,1.0,0.571,0.833,80.1
235,he,taking,aspirin,False,81.0,0.81,0.0,0.0,27.0
235,The riders,"climbed, climbed off, climbed began, began walking shouting",protests,False,74.2,0.742,0.0,0.0,24.7
235,The riders,"protests in general, in in",particular abuse,False,61.7,0.617,0.0,0.0,20.6
235,The riders,particular abuse at,the race doctor,False,61.2,0.612,0.0,0.0,20.4
235,The riders,demanded,some,False,46.8,0.468,0.0,0.0,15.6
235,The riders,"demanded, take also take",a test,False,64.2,0.642,0.0,0.0,21.4
235,The riders,see to see,he,False,44.9,0.449,0.0,0.0,15.0
235,The riders,drinking,wine,False,66.7,0.667,0.0,0.0,22.2
235,The riders,drinking taking,aspirin,False,66.7,0.667,0.0,0.0,22.2
235,The riders,make to make,his own job,False,55.4,0.554,0.0,0.0,18.5
236,The station,has,a concourse and ticket office area which was internally redesigned and reopened in mid-2012,False,70.3,0.703,0.0,0.0,23.4
236,a concourse and ticket office area,was redesigned,which,False,67.8,0.678,0.0,0.0,22.6
236,a concourse and ticket office area,reopened in,mid-2012,False,82.0,0.82,0.0,0.0,27.3
236,which,reopened in,mid-2012,False,64.8,0.648,0.0,0.0,21.6
236,The station,has,a concourse and ticket office area,False,83.7,0.837,0.0,0.0,27.9
236,The station,"redesigned, redesigned internally redesigned, redesigned reopened, reopened in",mid-2012,False,52.2,0.522,0.0,0.0,17.4
237,The third known version,is,part number 2189014-00-212,True,100.0,1.0,0.636,1.0,87.9
237,at least one model,produced in,February 1993,True,93.6,0.936,0.889,1.0,94.2
237,part number,part number,2189014-00-212,False,65.9,0.659,0.0,0.0,22.0
237,The third known version,in,February 1993,False,60.2,0.602,0.0,0.0,20.1
237,at least one model,"is part number, is with, with produced, produced in",February 1993,False,65.7,0.657,0.0,0.0,21.9
238,the fillets,put in,"a mix of olive oil , vinegar , sugar , garlic , chill peppers",False,81.6,0.816,0.0,0.0,27.2
238,the fillets,"put Then put, put in",a mix,False,72.7,0.727,0.0,0.0,24.2
238,the fillets,a mix of,"olive oil , vinegar , sugar , garlic , chill peppers",False,77.2,0.772,0.0,0.0,25.7
238,the fillets,lots of,parsley,False,54.5,0.545,0.0,0.0,18.2
239,There,were,"47,604 households out of which",False,81.2,0.812,0.0,0.0,27.1
239,There,had in,children,False,52.8,0.528,0.0,0.0,17.6
239,There,were,married couples living together,False,84.9,0.849,0.0,0.0,28.3
239,35.00 %,had in,children,False,65.6,0.656,0.0,0.0,21.9
239,35.00 %,had in,the age of 18 living with them,False,75.6,0.756,0.0,0.0,25.2
239,35.00 %,were,"47,604 households out of which",False,74.2,0.742,0.0,0.0,24.7
239,35.00 %,were,married couples living together,False,82.7,0.827,0.0,0.0,27.6
239,18,living with,them,False,59.4,0.594,0.0,0.0,19.8
239,18,living,them,False,48.9,0.489,0.0,0.0,16.3
239,56.30 %,were,married couples living together,False,82.7,0.827,0.0,0.0,27.6
239,56.30 %,were,"47,604 households out of which",False,71.7,0.717,0.0,0.0,23.9
239,56.30 %,had in,children,False,59.4,0.594,0.0,0.0,19.8
239,7.50 %,had,a female householder with no husband present,False,84.0,0.84,0.0,0.0,28.0
239,7.50 %,were,"47,604 households out of which",False,68.6,0.686,0.0,0.0,22.9
239,7.50 %,were,non,False,45.9,0.459,0.0,0.0,15.3
239,7.50 %,were,families,False,57.6,0.576,0.0,0.0,19.2
239,32.50 %,were,non,False,51.6,0.516,0.0,0.0,17.2
239,35.00 %,"47,604 households out, out of, were had",children,False,84.5,0.845,0.0,0.0,28.2
239,35.00 %,had under,the age,False,58.1,0.581,0.0,0.0,19.4
239,35.00 %,the age of,18,False,51.2,0.512,0.0,0.0,17.1
239,35.00 %,"18 living, living with",them,False,58.1,0.581,0.0,0.0,19.4
239,7.50 %,"married couples, married couples living, living together had",a female householder,False,62.7,0.627,0.0,0.0,20.9
239,7.50 %,a female householder with,no husband,False,72.3,0.723,0.0,0.0,24.1
240,These objects,if is,if their screen projection is too small,False,84.4,0.844,0.0,0.0,28.1
240,their screen projection,is,too small,True,100.0,1.0,1.0,1.0,100.0
240,These objects,"thrown, thrown away",their screen projection,False,82.5,0.825,0.0,0.0,27.5
241,These,related,European conflict,False,81.6,0.816,0.0,0.0,27.2
241,These,as were aided,as the Stuart Pretenders were aided and encouraged by Britain 's continental enemies for their own ends,False,84.5,0.845,0.0,0.0,28.2
241,the Stuart Pretenders,encouraged,their own ends,True,91.3,0.913,0.5,1.0,80.4
241,the Stuart Pretenders,encouraged for by,Britain 's continental enemies,True,93.6,0.936,0.9,1.0,94.5
241,These,"related, related often related, related to",European conflict,False,72.1,0.721,0.0,0.0,24.0
241,the Stuart Pretenders,"aided, aided encouraged by",Britain 's continental enemies,False,88.0,0.88,0.0,0.0,29.3
241,the Stuart Pretenders,encouraged for,their own ends,True,95.3,0.953,0.571,1.0,84.1
242,They,to win,to win the NAIA National Championships,False,88.9,0.889,0.0,0.0,29.6
242,They,to win,the NAIA National Championships,True,96.4,0.964,1.0,0.857,94.0
242,They,"beat, win to win",the NAIA National Championships,False,86.0,0.86,0.0,0.0,28.7
243,This engine,equipped,an electronically controlled carburetor,True,93.0,0.93,0.778,1.0,90.3
243,This engine,"equipped, equipped with",an electronically controlled carburetor,True,90.3,0.903,0.889,1.0,93.1
244,This,had,considerable implications for the Welsh language,True,100.0,1.0,1.0,0.5,83.3
244,This,as was,as it was the main language of the nonconformist churches in Wales,False,89.4,0.894,0.0,0.0,29.8
244,it,was,the main language of the nonconformist churches in Wales,True,100.0,1.0,0.9,0.818,90.6
244,This,had,considerable implications,True,100.0,1.0,0.5,1.0,83.3
244,This,considerable implications for,the Welsh language,True,96.4,0.964,0.875,0.571,80.3
244,This,was,it,False,31.1,0.311,0.0,0.0,10.4
244,This,"the main language, the main language of",the nonconformist churches,False,87.9,0.879,0.0,0.0,29.3
244,This,the nonconformist churches in,Wales,False,76.6,0.766,0.0,0.0,25.5
245,Total ` Fresh Food Story,Total ` Fresh Food Story to constructed at,the end of the North Mall,False,82.5,0.825,0.0,0.0,27.5
246,Watson,was,the founder and editor of `` newcritics.com,False,86.0,0.86,0.0,0.0,28.7
246,Watson,was,editor,False,60.7,0.607,0.0,0.0,20.2
246,Watson,was,"an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009",False,72.0,0.72,0.0,0.0,24.0
246,an online journal,launched in in,"January , 2007",False,84.4,0.844,0.0,0.0,28.1
246,an online journal,launched in,"January , 2007",False,83.0,0.83,0.0,0.0,27.7
246,an online journal,shuttered in,"June , 2009",False,82.4,0.824,0.0,0.0,27.5
246,Watson,shuttered in,"June , 2009",False,64.9,0.649,0.0,0.0,21.6
246,Watson,launched in,"January , 2007",False,77.5,0.775,0.0,0.0,25.8
246,Watson,"was the founder, the founder of",newcritics.com,False,86.0,0.86,0.0,0.0,28.7
246,Watson,"an online journal, an online journal of",media and arts criticism,False,80.9,0.809,0.0,0.0,27.0
246,Watson,"an online journal launched, launched in","January , 2007",False,75.8,0.758,0.0,0.0,25.3
246,Watson,"launched shuttered, shuttered in","June , 2009",False,58.3,0.583,0.0,0.0,19.4
247,civilian government,was introduced by,the Americans,True,90.3,0.903,0.444,0.857,73.5
247,Banton,was,one of 11 new municipalities reinstated or created,True,90.1,0.901,1.0,0.8,90.0
247,Banton,was introduced,When civilian government was introduced in Romblon by the Americans in 16 March 1901,False,85.4,0.854,0.0,0.0,28.5
247,civilian government,in,16 March 1901,False,73.5,0.735,0.0,0.0,24.5
247,civilian government,was,one of 11 new municipalities reinstated or created,False,79.0,0.79,0.0,0.0,26.3
247,civilian government,"introduced, introduced in",Romblon,False,83.7,0.837,0.0,0.0,27.9
247,civilian government,by,the Americans,False,73.5,0.735,0.0,0.0,24.5
247,civilian government,introduced in,16 March 1901,False,86.2,0.862,0.0,0.0,28.7
247,Banton,"was one, one of",11 new municipalities,False,89.4,0.894,0.0,0.0,29.8
248,the Cosmos,expressed With,concern for what Battra might do,True,95.5,0.955,1.0,0.6,85.2
248,the Cosmos,expressed With,no assigned task,False,71.8,0.718,0.0,0.0,23.9
248,Battra,might do,what,False,54.8,0.548,0.0,0.0,18.3
248,the Cosmos,expressed With expressed,concern,False,73.2,0.732,0.0,0.0,24.4
249,the List of Great American Beer Festival,is,medalists,False,0.0,0.0,0.0,0.0,0.0
250,A similar technique,is,"almost impossible to apply to other crops , such as cotton , soybeans and rice",False,77.6,0.776,0.0,0.0,25.9
250,A similar technique,to apply,"other crops , such as cotton , soybeans and rice",False,65.2,0.652,0.0,0.0,21.7
250,"such as cotton , soybeans",is,such,False,47.8,0.478,0.0,0.0,15.9
250,A similar technique,"is, impossible almost, apply to, impossible apply, apply to",other crops,False,82.6,0.826,0.0,0.0,27.5
250,A similar technique,"such, other crops as",cotton,False,63.1,0.631,0.0,0.0,21.0
251,Heathrow authorities,have been watching,a group of allegedly crooked baggage handlers,True,100.0,1.0,0.8,0.917,90.6
251,Heathrow authorities,lost to watching,some time,False,56.9,0.569,0.0,0.0,19.0
251,the Gauguin,Although have been watching for,Although Heathrow authorities have been watching a group of allegedly crooked baggage handlers for some time,False,78.9,0.789,0.0,0.0,26.3
251,Heathrow authorities,watching,a group,False,61.7,0.617,0.0,0.0,20.6
251,Heathrow authorities,a group of,allegedly crooked baggage handlers,False,87.4,0.874,0.0,0.0,29.1
251,Heathrow authorities,watching for,some time,False,61.4,0.614,0.0,0.0,20.5
252,Mr. Azoff,wo not produce,films,False,84.1,0.841,0.0,0.0,28.0
252,it,is,possible,False,51.9,0.519,0.0,0.0,17.3
252,it,Although wo not produce,Although Mr. Azoff wo n't produce films at first,False,68.7,0.687,0.0,0.0,22.9
252,the sources,is,possible,False,57.5,0.575,0.0,0.0,19.2
252,the sources,said_that,"Although Mr. Azoff wo n't produce films at first , it is possible that he could do so later",False,77.8,0.778,0.0,0.0,25.9
252,Mr. Azoff,produce n't produce,films,False,78.4,0.784,0.0,0.0,26.1
252,Mr. Azoff,"produce at, at first",it,False,75.0,0.75,0.0,0.0,25.0
252,Mr. Azoff,is,he,False,52.0,0.52,0.0,0.0,17.3
253,he,said As,a result,False,41.3,0.413,0.0,0.0,13.8
253,he,will examine,the Marcos documents sought by the prosecutors,True,100.0,1.0,1.0,0.6,86.7
253,the Marcos documents sought by the prosecutors,sought by,the prosecutors,False,78.0,0.78,0.0,0.0,26.0
253,he,is,self - incrimination,False,52.0,0.52,0.0,0.0,17.3
253,he,turning over,the filings,False,54.5,0.545,0.0,0.0,18.2
253,turning,is,self - incrimination,False,59.0,0.59,0.0,0.0,19.7
253,he,said_that,he will examine the Marcos documents sought by the prosecutors to determine whether turning over the filings is self - incrimination,True,98.2,0.982,0.95,0.348,76.0
253,he,said As,a result,False,41.3,0.413,0.0,0.0,13.8
253,he,said examine,the Marcos documents,True,90.0,0.9,0.3,1.0,73.3
253,he,the Marcos documents sought by,the prosecutors,True,96.8,0.968,1.0,0.875,94.8
253,he,"determine to, examine determine, is turning, turning over",the filings,False,67.0,0.67,0.0,0.0,22.3
254,the London trading session,listening to drew,a close,False,89.4,0.894,0.0,0.0,29.8
254,the market,was listening,the parliamentary debate on the economy,True,93.4,0.934,0.8,0.9,87.8
254,the market,As drew to,As the London trading session drew to a close,False,77.1,0.771,0.0,0.0,25.7
254,the market,with expected,with new Chancellor of the Exchequer John Major expected to clarify his approach to the British economy and currency issues,False,79.7,0.797,0.0,0.0,26.6
254,John Major,to clarify,his approach to the British economy and currency issues,False,83.9,0.839,0.0,0.0,28.0
254,the Exchequer,has_Chancellor,new Chancellor of the Exchequer,False,66.7,0.667,0.0,0.0,22.2
254,new Chancellor of the Exchequer,is,new,False,63.7,0.637,0.0,0.0,21.2
254,the London trading session,"drew, drew to",a close,True,93.3,0.933,1.0,0.889,94.1
254,the market,"listening, listening still listening, listening to",the parliamentary debate,False,75.0,0.75,0.0,0.0,25.0
254,the market,the parliamentary debate on,the economy,False,81.3,0.813,0.0,0.0,27.1
254,the market,"new, Chancellor of",the Exchequer,False,62.7,0.627,0.0,0.0,20.9
254,John Major,"expected, clarify to, expected clarify",his approach,False,81.9,0.819,0.0,0.0,27.3
254,John Major,his approach to,the British economy and currency issues,False,78.8,0.788,0.0,0.0,26.3
255,patients,require from,less attention,True,91.1,0.911,0.833,1.0,91.5
255,patients,are to require from,nurses and other staff,False,78.8,0.788,0.0,0.0,26.3
255,room charges,are,lower,True,100.0,1.0,0.364,1.0,78.8
255,room charges,are,about $ 100 less per day than a regular room at the Vermont hospital,False,84.8,0.848,0.0,0.0,28.3
255,room charges,Because require from,Because patients require less attention from nurses and other staff,False,64.4,0.644,0.0,0.0,21.5
255,patients,less,about $ 100,False,57.6,0.576,0.0,0.0,19.2
255,patients,require,less attention,False,83.8,0.838,0.0,0.0,27.9
255,patients,require from,nurses,False,78.9,0.789,0.0,0.0,26.3
255,room charges,"are, less per",day,False,81.7,0.817,0.0,0.0,27.2
255,room charges,less than,a regular room,False,88.6,0.886,0.0,0.0,29.5
255,room charges,a regular room at,the Vermont hospital,False,87.2,0.872,0.0,0.0,29.1
256,Both,reflect,the dismissal of lower - level and shorter - tenure executives,False,86.4,0.864,0.0,0.0,28.8
256,Both,reflect,the dismissal,True,100.0,1.0,0.444,1.0,81.5
256,Both,the dismissal of,lower - level and shorter - tenure executives,False,82.6,0.826,0.0,0.0,27.5
257,he,are up from,September 's level,False,76.2,0.762,0.0,0.0,25.4
257,new accounts,emphasized to are from,September 's level,False,83.5,0.835,0.0,0.0,27.8
257,new accounts,are up from,September 's level,False,88.7,0.887,0.0,0.0,29.6
257,new sales,emphasized to are from,September 's level,False,82.6,0.826,0.0,0.0,27.5
257,new sales,are up from,September 's level,False,87.9,0.879,0.0,0.0,29.3
257,inquiries,emphasized to are from,September 's level,False,82.6,0.826,0.0,0.0,27.5
257,inquiries,are up from,September 's level,False,87.9,0.879,0.0,0.0,29.3
257,subsequent sales,emphasized to are from,September 's level,False,76.0,0.76,0.0,0.0,25.3
257,subsequent sales,are up from,September 's level,False,78.3,0.783,0.0,0.0,26.1
257,he,up,this month,False,44.8,0.448,0.0,0.0,14.9
257,he,emphasized,new accounts,False,52.5,0.525,0.0,0.0,17.5
257,he,subsequent sales of,stock funds,False,61.7,0.617,0.0,0.0,20.6
257,he,"are, are up, are from",September 's level,False,68.1,0.681,0.0,0.0,22.7
258,it,does at,that,False,88.9,0.889,0.0,0.0,29.6
258,it,does at,the cost of deepening the taxpayer 's exposure if the FHA is forced to pay for more loans going sour,False,69.4,0.694,0.0,0.0,23.1
258,it,deepening,the taxpayer 's exposure,False,74.7,0.747,0.0,0.0,24.9
258,it,if is forced,if the FHA is forced to pay for more loans going sour,False,84.0,0.84,0.0,0.0,28.0
258,the FHA,to pay,more loans going sour,False,83.7,0.837,0.0,0.0,27.9
258,more loans,going,sour,True,100.0,1.0,1.0,1.0,100.0
258,it,does,that,True,100.0,1.0,0.273,1.0,75.8
258,it,does at,the cost,False,88.4,0.884,0.0,0.0,29.5
258,it,"the cost of, of deepening",the taxpayer 's exposure,False,85.2,0.852,0.0,0.0,28.4
258,the FHA,"forced, pay to, forced pay, pay for",more loans,False,75.0,0.75,0.0,0.0,25.0
259,wire transfers,including,"those bigger than $ 10,000",False,0.0,0.0,0.0,0.0,0.0
259,wire transfers,are not reported,"wire transfers from a standing account -- including those bigger than $ 10,000",False,0.0,0.0,0.0,0.0,0.0
259,those,is,bigger,False,0.0,0.0,0.0,0.0,0.0
259,wire transfers,than,"$ 10,000",False,0.0,0.0,0.0,0.0,0.0
259,wire transfers,"reported, wire transfers from",a standing account,False,0.0,0.0,0.0,0.0,0.0
259,wire transfers,wire transfers including,those,False,0.0,0.0,0.0,0.0,0.0
259,wire transfers,"bigger, bigger than","10,000",False,0.0,0.0,0.0,0.0,0.0
260,Coca - Cola Co.,to boost in,soft - drink volume,False,84.7,0.847,0.0,0.0,28.2
260,Coca - Cola Co.,boost in,Singapore,False,70.8,0.708,0.0,0.0,23.6
260,Coca - Cola Co.,is discussing,"a joint venture with Fraser & Neave Ltd. , its bottling franchisee in that country",True,96.6,0.966,0.792,1.0,91.9
260,Coca - Cola Co.,aiming,aiming to boost soft - drink volume in Singapore,True,94.8,0.948,0.846,0.643,81.2
260,it,is discussing,"a joint venture with Fraser & Neave Ltd. , its bottling franchisee in that country",True,91.2,0.912,0.708,1.0,87.3
260,Fraser & Neave Ltd.,is,its bottling franchisee in that country,False,68.9,0.689,0.0,0.0,23.0
260,Coca - Cola Co.,said_that,"it is discussing a joint venture with Fraser & Neave Ltd. , its bottling franchisee in that country",True,98.0,0.98,0.833,0.913,90.9
260,Coca - Cola Co.,"aiming, boost to, aiming boost",soft - drink volume,False,78.5,0.785,0.0,0.0,26.2
260,Coca - Cola Co.,boost in,Singapore,False,70.8,0.708,0.0,0.0,23.6
260,Coca - Cola Co.,said,it,False,58.8,0.588,0.0,0.0,19.6
260,Coca - Cola Co.,discussing,a joint venture,True,96.6,0.966,0.412,0.75,70.9
260,Coca - Cola Co.,a joint venture with,Fraser & Neave Ltd.,False,88.9,0.889,0.0,0.0,29.6
260,Coca - Cola Co.,its bottling franchisee in,its bottling franchisee,False,65.4,0.654,0.0,0.0,21.8
261,Mr. Lane,said to Considered as,a whole,False,43.4,0.434,0.0,0.0,14.5
261,Mr. Lane,will be,at least as effective,False,62.4,0.624,0.0,0.0,20.8
261,Mr. Lane,Considered as,Considered as a whole,False,43.7,0.437,0.0,0.0,14.6
261,the filings,required in under,the proposed rules,True,96.8,0.968,1.0,0.875,94.8
261,the filings,will be,at least as effective,False,73.2,0.732,0.0,0.0,24.4
261,investors,following,transactions,False,45.7,0.457,0.0,0.0,15.2
261,Mr. Lane,said_that,"the filings required under the proposed rules `` will be at least as effective , if not more so , for investors following transactions",True,97.4,0.974,0.885,0.963,94.1
261,Mr. Lane,Considered as said,the filings,False,47.3,0.473,0.0,0.0,15.8
261,Mr. Lane,"the filings required, required under",the proposed rules,False,82.6,0.826,0.0,0.0,27.5
261,Mr. Lane,"be, least at, effective as, so not, so more, be so, be for",investors,False,56.6,0.566,0.0,0.0,18.9
261,Mr. Lane,for following,transactions,False,44.8,0.448,0.0,0.0,14.9
262,Bert Campaneris,scoops to Crouched at,shortstop,False,88.1,0.881,0.0,0.0,29.4
262,Bert Campaneris,scoops up,a groundball,False,85.4,0.854,0.0,0.0,28.5
262,Bert Campaneris,flips,it,False,82.8,0.828,0.0,0.0,27.6
262,Bert Campaneris,Crouched at,Crouched at shortstop,False,86.0,0.86,0.0,0.0,28.7
262,Bert Campaneris,scoops to flips,second,False,88.9,0.889,0.0,0.0,29.6
262,Bert Campaneris,is,once Oakland 's master thief,False,70.2,0.702,0.0,0.0,23.4
262,Bert Campaneris,Crouched at,once Oakland 's master thief,False,75.5,0.755,0.0,0.0,25.2
262,Bert Campaneris,"scoops effortlessly scoops, scoops up",a groundball,False,87.2,0.872,0.0,0.0,29.1
262,Bert Campaneris,scoops flips,it,False,89.2,0.892,0.0,0.0,29.7
262,Bert Campaneris,flips to,second,True,95.4,0.954,0.3,1.0,75.1
263,traders,said in,the modest gains,False,45.5,0.455,0.0,0.0,15.2
263,traders,remains,dull,False,69.8,0.698,0.0,0.0,23.3
263,the market,remains,dull,True,100.0,1.0,0.4,1.0,80.0
263,investors,remaining on,the sidelines,False,86.7,0.867,0.0,0.0,28.9
263,traders,said_that,"the market remains dull , with investors remaining cautiously on the sidelines",True,97.3,0.973,0.923,1.0,96.5
263,traders,said Despite,the modest gains,False,45.3,0.453,0.0,0.0,15.1
263,traders,said,the market,False,56.5,0.565,0.0,0.0,18.8
263,traders,"remains, remains with",investors,False,58.1,0.581,0.0,0.0,19.4
263,traders,"with remaining, remaining cautiously, remaining on",the sidelines,False,74.8,0.748,0.0,0.0,24.9
264,Mr. Sider,pores in,last wills and testaments,False,71.1,0.711,0.0,0.0,23.7
264,Mr. Sider,is,an estate lawyer,False,68.7,0.687,0.0,0.0,22.9
264,Mr. Sider,in,the morning,False,68.6,0.686,0.0,0.0,22.9
264,Mr. Sider,"pores Early, Early in",an estate lawyer,False,69.2,0.692,0.0,0.0,23.1
264,Mr. Sider,"pores, pores over",last wills,False,89.9,0.899,0.0,0.0,30.0
265,it,to buy from,229 Foxmoor women 's apparel stores,False,83.6,0.836,0.0,0.0,27.9
265,it,buy from,"Foxmoor Specialty Stores Corp. , a unit of Dylex Ltd. of Toronto",False,73.8,0.738,0.0,0.0,24.6
265,Foxmoor Specialty Stores Corp.,is,a unit of Dylex Ltd. of Toronto,False,66.2,0.662,0.0,0.0,22.1
265,Edison Brothers Stores Inc.,said_that,"it agreed to buy 229 Foxmoor women 's apparel stores from Foxmoor Specialty Stores Corp. , a unit of Dylex Ltd. of Toronto",True,98.4,0.984,0.8,0.429,73.8
265,Edison Brothers Stores Inc.,said,it,False,58.3,0.583,0.0,0.0,19.4
265,Edison Brothers Stores Inc.,"agreed, buy to, agreed buy",229 Foxmoor women 's apparel stores,False,88.0,0.88,0.0,0.0,29.3
265,Edison Brothers Stores Inc.,buy from,Foxmoor Specialty Stores Corp.,False,74.4,0.744,0.0,0.0,24.8
265,Edison Brothers Stores Inc.,a unit of,a unit,False,57.4,0.574,0.0,0.0,19.1
265,Edison Brothers Stores Inc.,Dylex Ltd. of,Dylex Ltd.,False,53.0,0.53,0.0,0.0,17.7
266,Few people,have raised,as many hackles as Alvin A. Achenbaum,False,83.3,0.833,0.0,0.0,27.8
266,Few people in the advertising business,have raised,as many hackles as Alvin A. Achenbaum,True,100.0,1.0,1.0,0.933,97.8
266,Few people,"raised, Few people in",the advertising business,False,81.1,0.811,0.0,0.0,27.0
266,Few people,raised,as many hackles,False,78.0,0.78,0.0,0.0,26.0
266,Few people,as many hackles as,Alvin A. Achenbaum,False,72.7,0.727,0.0,0.0,24.2
267,a passenger,can fly For from to,example,False,73.5,0.735,0.0,0.0,24.5
267,a passenger,can fly For from to,"Chardon , Neb.",True,91.8,0.918,0.778,0.8,83.2
267,a passenger,can fly For from to,Denver,False,86.6,0.866,0.0,0.0,28.9
267,a passenger,can fly For from to,as little as $ 89 to $ 109,False,78.5,0.785,0.0,0.0,26.2
267,a passenger,fly to according,prices quoted by the company,True,96.6,0.966,0.625,1.0,86.4
267,prices quoted by the company,quoted by,the company,False,71.8,0.718,0.0,0.0,23.9
267,Chardon,is,Neb.,False,48.1,0.481,0.0,0.0,16.0
267,a passenger,fly For,example,False,71.4,0.714,0.0,0.0,23.8
267,a passenger,"fly, fly from",Chardon,False,77.8,0.778,0.0,0.0,25.9
267,a passenger,fly to,Neb.,False,76.9,0.769,0.0,0.0,25.6
267,a passenger,fly for,Denver,False,80.0,0.8,0.0,0.0,26.7
267,a passenger,fly according,as little as $ 89 to $ 109,False,69.1,0.691,0.0,0.0,23.0
267,a passenger,according to,prices,False,67.4,0.674,0.0,0.0,22.5
267,a passenger,prices quoted by,the company,False,82.4,0.824,0.0,0.0,27.5
268,Hani Zayadi,was appointed,president and chief executive officer of this financially troubled department store chain,True,93.5,0.935,1.0,0.438,79.1
268,Hani Zayadi,was appointed,chief executive officer,True,100.0,1.0,0.5,1.0,83.3
268,Hani Zayadi,effective,effective November 15,False,69.1,0.691,0.0,0.0,23.0
268,Hani Zayadi,succeeding,"succeeding Frank Robertson , who is retiring early",False,68.5,0.685,0.0,0.0,22.8
268,Hani Zayadi,succeeding,"Frank Robertson , who is retiring early",False,76.0,0.76,0.0,0.0,25.3
268,Hani Zayadi,effective,November 15,False,69.8,0.698,0.0,0.0,23.3
268,Hani Zayadi,"appointed, president of",this financially troubled department store chain,True,97.1,0.971,0.833,0.455,75.3
268,Hani Zayadi,effective,November 15,False,69.8,0.698,0.0,0.0,23.3
268,Hani Zayadi,succeeding,Frank Robertson,True,100.0,1.0,1.0,1.0,100.0
269,they,are adopted,once most poison pills are adopted,False,67.2,0.672,0.0,0.0,22.4
269,most poison pills,"is However is, adopted once adopted",they,False,69.6,0.696,0.0,0.0,23.2
270,Hungary 's Parliament,to hold on,a national referendum,True,91.9,0.919,0.5,1.0,80.6
270,Hungary 's Parliament,voted to hold on,an election to fill the new post of president,False,88.4,0.884,0.0,0.0,29.5
270,an election,to fill,the new post of president,False,59.6,0.596,0.0,0.0,19.9
270,Hungary 's Parliament,"voted, hold to, voted hold",a national referendum,False,89.8,0.898,0.0,0.0,29.9
270,Hungary 's Parliament,hold on,an election,False,72.6,0.726,0.0,0.0,24.2
270,Hungary 's Parliament,fill to fill,the new post,False,63.8,0.638,0.0,0.0,21.3
270,Hungary 's Parliament,the new post of,president,False,68.1,0.681,0.0,0.0,22.7
271,those functions,account In,Japan,False,58.2,0.582,0.0,0.0,19.4
271,those functions,account In,only about a third of the software market,True,94.9,0.949,0.857,1.0,93.5
271,those functions,account In,Japan,False,58.2,0.582,0.0,0.0,19.4
271,those functions,"account, account for",only about a third,False,74.2,0.742,0.0,0.0,24.7
271,those functions,only about a third of,the software market,True,90.5,0.905,0.714,1.0,87.3
272,more than half the PC software,is In,the U.S.,False,80.4,0.804,0.0,0.0,26.8
272,more than half the PC software,is In,spreadsheets,False,84.5,0.845,0.0,0.0,28.2
272,more than half the PC software,is to according,Lotus,False,75.4,0.754,0.0,0.0,25.1
272,more than half the PC software,is In,the U.S.,False,80.4,0.804,0.0,0.0,26.8
272,more than half the PC software,"more than half the PC software sold is, is for",spreadsheets,False,79.7,0.797,0.0,0.0,26.6
272,more than half the PC software,for for,database analysis,False,81.2,0.812,0.0,0.0,27.1
272,more than half the PC software,"is according, according to",Lotus,False,73.8,0.738,0.0,0.0,24.6
273,It,was at,the most active of the 100 - share index,True,96.9,0.969,0.786,0.667,80.7
273,It,was at,"8.3 million shares , 6.5 million of which were traded by midday",False,73.0,0.73,0.0,0.0,24.3
273,6.5 million,were traded by,6.5 million of which,False,85.4,0.854,0.0,0.0,28.5
273,6.5 million,traded by,midday,False,80.0,0.8,0.0,0.0,26.7
273,8.3 million shares,were traded by,6.5 million of which,False,79.2,0.792,0.0,0.0,26.4
273,8.3 million shares,traded,6.5 million of which of,False,68.1,0.681,0.0,0.0,22.7
